Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
2015,1,1,25,7,1/25/15,AA,19805,AA,N3FXAA,40,11278,1127802,30852,DCA,"Washington, DC",VA,51,Virginia,38,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,955,950,-5,0,0,-1,0900-0959,11,1001,1046,17,1106,1103,-3,0,0,-1,1100-1159,0,,0,131,133,105,1,612,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,15,4,1/15/15,AA,19805,AA,N3FPAA,41,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2050,2056,6,6,0,0,2000-2059,10,2106,2315,8,2325,2323,-2,0,0,-1,2300-2359,0,,0,275,267,249,1,1721,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,10,6,1/10/15,AA,19805,AA,N471AA,43,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1030,1040,10,10,0,0,1000-1059,10,1050,1359,14,1405,1413,8,8,0,0,1400-1459,0,,0,155,153,129,1,986,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,29,4,1/29/15,AA,19805,AA,N4XWAA,43,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1449,1450,1,1,0,0,1400-1459,46,1536,1707,11,1655,1718,23,23,1,1,1600-1659,0,,0,186,208,151,1,986,4,0,0,23,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,17,6,1/17/15,AA,19805,AA,N3LAAA,45,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1729,1730,1,1,0,0,1700-1759,19,1749,1956,9,2025,2005,-20,0,0,-2,2000-2059,0,,0,356,335,307,1,2248,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,5,1,1/5/15,AA,19805,AA,N3GWAA,47,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14831,1483103,32457,SJC,"San Jose, CA",CA,6,California,91,1915,1926,11,11,0,0,1900-1959,14,1940,2154,4,2155,2158,3,3,0,0,2100-2159,0,,0,280,272,254,1,1829,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,19,1,1/19/15,AA,19805,AA,N5CDAA,49,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,1935,1931,-4,0,0,-1,1900-1959,12,1943,2029,2,2041,2031,-10,0,0,-1,2000-2059,0,,0,186,180,166,1,1171,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,7,3,1/7/15,AA,19805,AA,N573AA,51,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1725,1753,28,28,1,1,1700-1759,17,1810,1930,3,1916,1933,17,17,1,1,1900-1959,0,,0,171,160,140,1,989,4,2,0,0,0,15,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,AA,19805,AA,N3LTAA,52,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,11278,1127802,30852,DCA,"Washington, DC",VA,51,Virginia,38,1225,1222,-3,0,0,-1,1200-1259,11,1233,2006,14,2014,2020,6,6,0,0,2000-2059,0,,0,289,298,273,1,2311,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,14,3,1/14/15,AA,19805,AA,N3CMAA,54,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,923,914,-9,0,0,-1,0900-0959,20,934,1441,7,1500,1448,-12,0,0,-1,1500-1559,0,,0,217,214,187,1,1514,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,2,5,1/2/15,AA,19805,AA,N5DFAA,58,12758,1275803,32758,KOA,"Kona, HI",HI,15,Hawaii,2,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,1400,1440,40,40,1,2,1400-1459,13,1453,2134,32,2110,2206,56,56,1,3,2100-2159,0,,0,310,326,281,1,2504,11,0,0,16,0,40,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,12,1,1/12/15,AA,19805,AA,N853AA,61,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,715,715,0,0,0,0,0700-0759,16,731,910,10,940,920,-20,0,0,-2,0900-0959,0,,0,205,185,159,1,1121,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,31,6,1/31/15,AA,19805,AA,N3AXAA,63,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1955,1950,-5,0,0,-1,1900-1959,13,2003,2238,4,2319,2242,-37,0,0,-2,2300-2359,0,,0,324,292,275,1,1972,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,19,1,1/19/15,AA,19805,AA,N3BDAA,65,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1615,1617,2,2,0,0,1600-1659,33,1650,1909,10,1931,1919,-12,0,0,-1,1900-1959,0,,0,256,242,199,1,1391,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,7,3,1/7/15,AA,19805,AA,N5CRAA,67,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,14843,1484304,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,1600,1604,4,4,0,0,1600-1659,21,1625,2101,9,2055,2110,15,15,1,1,2000-2059,0,,0,235,246,216,1,1598,7,0,0,15,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,AA,19805,AA,N5BTAA,68,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,700,658,-2,0,0,-1,0700-0759,20,718,1506,8,1519,1514,-5,0,0,-1,1500-1559,0,,0,319,316,288,1,2585,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,14,3,1/14/15,AA,19805,AA,N5CKAA,70,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,703,659,-4,0,0,-1,0700-0759,14,713,1120,27,1200,1147,-13,0,0,-1,1200-1259,0,,0,177,168,127,1,1171,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,2,5,1/2/15,AA,19805,AA,N5EJAA,72,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,600,554,-6,0,0,-1,0600-0659,13,607,909,5,925,914,-11,0,0,-1,0900-0959,0,,0,145,140,122,1,985,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,6,2,1/6/15,AA,19805,AA,N3GSAA,151,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,1555,1611,16,16,1,1,1500-1559,12,1623,1742,8,1731,1750,19,19,1,1,1700-1759,0,,0,156,159,139,1,888,4,7,0,3,0,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,25,7,1/25/15,AA,19805,AA,N3HHAA,152,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1429,1420,-9,0,0,-1,1400-1459,16,1436,2019,13,2034,2032,-2,0,0,-1,2000-2059,0,,0,245,252,223,1,1972,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,14,3,1/14/15,AA,19805,AA,N3CBAA,154,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1955,1955,0,0,0,0,1900-1959,13,2008,2312,7,2327,2319,-8,0,0,-1,2300-2359,0,,0,152,144,124,1,1005,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,2,5,1/2/15,AA,19805,AA,N3BDAA,155,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,1430,1432,2,2,0,0,1400-1459,13,1445,1642,6,1700,1648,-12,0,0,-1,1700-1759,0,,0,270,256,237,1,1744,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,23,5,1/23/15,AA,19805,AA,N3LMAA,156,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,2125,2127,2,2,0,0,2100-2159,10,2137,2310,3,2344,2313,-31,0,0,-2,2300-2359,0,,0,259,226,213,1,1723,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,4,7,1/4/15,AA,19805,AA,N3FAAA,160,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1005,959,-6,0,0,-1,1000-1059,13,1012,1145,12,1205,1157,-8,0,0,-1,1200-1259,0,,0,180,178,153,1,867,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,AA,19805,AA,N5ESAA,161,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1734,1732,-2,0,0,-1,1700-1759,17,1749,2053,3,2130,2056,-34,0,0,-2,2100-2159,0,,0,356,324,304,1,2486,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,17,6,1/17/15,AA,19805,AA,N793AA,163,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,1955,1953,-2,0,0,-1,1900-1959,19,2012,2300,5,2335,2305,-30,0,0,-2,2300-2359,0,,0,400,372,348,1,2586,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,7,3,1/7/15,AA,19805,AA,N3AVAA,165,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,1615,1619,4,4,0,0,1600-1659,52,1711,1954,8,1949,2002,13,13,0,0,1900-1959,0,,0,394,403,343,1,2611,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,27,2,1/27/15,AA,19805,AA,N4XTAA,166,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1230,1222,-8,0,0,-1,1200-1259,14,1236,1401,8,1404,1409,5,5,0,0,1400-1459,0,,0,94,107,85,1,550,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,15,4,1/15/15,AA,19805,AA,N371AA,167,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,725,719,-6,0,0,-1,0700-0759,18,737,1031,4,1050,1035,-15,0,0,-1,1000-1059,0,,0,385,376,354,1,2585,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,3,6,1/3/15,AA,19805,AA,N851AA,169,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,930,927,-3,0,0,-1,0900-0959,14,941,1021,10,1040,1031,-9,0,0,-1,1000-1059,0,,0,70,64,40,1,236,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,AA,19805,AA,N861AA,170,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1235,1230,-5,0,0,-1,1200-1259,11,1241,1323,9,1350,1332,-18,0,0,-2,1300-1359,0,,0,75,62,42,1,236,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,3,6,1/3/15,AA,19805,AA,N3JPAA,73,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1005,957,-8,0,0,-1,1000-1059,33,1030,1156,6,1205,1202,-3,0,0,-1,1200-1259,0,,0,120,125,86,1,449,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,17,6,1/17/15,AA,19805,AA,N4YSAA,74,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,920,916,-4,0,0,-1,0900-0959,10,926,1013,6,1026,1019,-7,0,0,-1,1000-1059,0,,0,66,63,47,1,247,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,11,7,1/11/15,AA,19805,AA,N3DUAA,75,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,1830,1825,-5,0,0,-1,1800-1859,18,1843,2101,13,2126,2114,-12,0,0,-1,2100-2159,0,,0,356,349,318,1,2288,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,2,5,1/2/15,AA,19805,AA,N3LWAA,76,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,730,722,-8,0,0,-1,0700-0759,15,737,831,13,855,844,-11,0,0,-1,0800-0859,0,,0,85,82,54,1,337,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,AA,19805,AA,N4WNAA,80,15376,1537602,30436,TUS,"Tucson, AZ",AZ,4,Arizona,81,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1658,1750,52,52,1,3,1600-1659,14,1804,2049,13,2005,2102,57,57,1,3,2000-2059,0,,0,127,132,105,1,813,4,0,0,5,0,52,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,16,5,1/16/15,AA,19805,AA,N3BEAA,83,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,732,727,-5,0,0,-1,0700-0759,12,739,916,7,935,923,-12,0,0,-1,0900-0959,0,,0,183,176,157,1,985,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,4,7,1/4/15,AA,19805,AA,N3GEAA,84,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,730,727,-3,0,0,-1,0700-0759,22,749,823,5,840,828,-12,0,0,-1,0800-0859,0,,0,70,61,34,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,AA,19805,AA,N799AA,85,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,1530,1533,3,3,0,0,1500-1559,47,1620,1901,8,1914,1909,-5,0,0,-1,1900-1959,0,,0,404,396,341,1,2586,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,3,6,1/3/15,AA,19805,AA,N3FNAA,89,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,520,514,-6,0,0,-1,0001-0559,11,525,821,7,841,828,-13,0,0,-1,0800-0859,0,,0,141,134,116,1,964,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,23,5,1/23/15,AA,19805,AA,N487AA,90,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,543,536,-7,0,0,-1,0001-0559,12,548,733,10,800,743,-17,0,0,-2,0800-0859,0,,0,137,127,105,1,802,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,11,7,1/11/15,AA,19805,AA,N3FUAA,93,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,1720,1730,10,10,0,0,1700-1759,30,1800,1949,2,1941,1951,10,10,0,0,1900-1959,0,,0,261,261,229,1,1723,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,30,5,1/30/15,AA,19805,AA,N3LAAA,94,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,745,736,-9,0,0,-1,0700-0759,16,752,1538,4,1607,1542,-25,0,0,-2,1600-1659,0,,0,322,306,286,1,2446,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,18,7,1/18/15,AA,19805,AA,N4XPAA,96,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,820,815,-5,0,0,-1,0800-0859,12,827,954,4,957,958,1,1,0,0,0900-0959,0,,0,97,103,87,1,550,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,7,3,1/7/15,AA,19805,AA,N3CKAA,97,11278,1127802,30852,DCA,"Washington, DC",VA,51,Virginia,38,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,844,848,4,4,0,0,0800-0859,22,910,1128,5,1135,1133,-2,0,0,-1,1100-1159,0,,0,231,225,198,1,1192,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,7,3,1/7/15,AA,19805,AA,N387AA,102,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1930,1957,27,27,1,1,1900-1959,19,2016,717,6,654,723,29,29,1,1,0600-0659,0,,0,444,446,421,1,3784,11,0,0,2,0,27,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,AA,19805,AA,N565AA,103,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13495,1349503,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,1415,1409,-6,0,0,-1,1400-1459,10,1419,1522,5,1535,1527,-8,0,0,-1,1500-1559,0,,0,80,78,63,1,447,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,14,3,1/14/15,AA,19805,AA,N3LUAA,110,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,807,809,2,2,0,0,0800-0859,9,818,1347,11,1400,1358,-2,0,0,-1,1400-1459,0,,0,233,229,209,1,1726,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,3,6,1/3/15,AA,19805,AA,N860AA,112,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1015,1101,46,46,1,3,1000-1059,17,1118,1655,10,1559,1705,66,66,1,4,1500-1559,0,,0,224,244,217,1,1709,7,24,0,20,0,22,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,25,7,1/25/15,AA,19805,AA,N3DDAA,113,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2115,2111,-4,0,0,-1,2100-2159,19,2130,2335,9,2350,2344,-6,0,0,-1,2300-2359,0,,0,275,273,245,1,1709,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,28,3,1/28/15,AA,19805,AA,N3GGAA,114,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10529,1052904,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,1240,1240,0,0,0,0,1200-1259,9,1249,1655,6,1653,1701,8,8,0,0,1600-1659,0,,0,193,201,186,1,1471,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,31,6,1/31/15,AA,19805,AA,N3BVAA,187,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1156,1155,-1,0,0,-1,1100-1159,12,1207,1328,6,1350,1334,-16,0,0,-2,1300-1359,0,,0,174,159,141,1,867,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,19,1,1/19/15,AA,19805,AA,N3GUAA,188,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1818,1819,1,1,0,0,1800-1859,11,1830,2004,15,2020,2019,-1,0,0,-1,2000-2059,0,,0,182,180,154,1,1017,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,9,5,1/9/15,AA,19805,AA,N4YUAA,189,14831,1483103,32457,SJC,"San Jose, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1529,1543,14,14,0,0,1500-1559,10,1553,2103,6,2055,2109,14,14,0,0,2000-2059,0,,0,206,206,190,1,1438,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,7,3,1/7/15,AA,19805,AA,N3HGAA,192,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2150,2152,2,2,0,0,2100-2159,14,2206,609,6,613,615,2,2,0,0,0600-0659,0,,0,323,323,303,1,2611,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,6,2,1/6/15,AA,19805,AA,N3LAAA,193,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1240,1235,-5,0,0,-1,1200-1259,57,1332,1416,5,1343,1421,38,38,1,2,1300-1359,0,,0,63,106,44,1,187,1,0,0,38,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,AA,19805,AA,N018AA,194,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1512,1536,24,24,1,1,1500-1559,14,1550,1638,10,1640,1648,8,8,0,0,1600-1659,0,,0,148,132,108,1,731,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

