CARRIER,ORIGIN,DEST,DEP_TIME,ARR_TIME,DISTANCE,DEP_DEL15
AA,ORD,MDT,1914.350777,2206.043261,581.795826,1
MQ,DTW,LGA,687.726116,843.779925,466.982569,1
US,ATL,MSY,2014.952599,2126,326.138736,1
AA,DFW,SEA,2129.334668,2345.905018,1685.883571,1
WN,DFW,SLC,2230.924655,2345.425179,396.0143,1
DL,ATL,ORD,4.361369,114.995512,729.269675,1
EV,EWR,RIC,2314.513375,46.414129,489.940205,1
WN,DFW,SEA,1756.230827,1942,1010.01079,1
OO,ORD,COS,835.781863,1140.878773,833,1
AA,DEN,MCO,2129.579194,45.129094,863.398706,1
WN,LAX,SFO,2206.07979,2315.601734,330.700849,1
DL,ATL,ORD,38.415511,131.811198,823.329993,1
DL,EWR,BOS,2339.825613,33.980035,177.132105,1
WN,ATL,LAS,1843,2017.855614,413.131899,1
AA,ORD,DFW,1104.492759,1315.404117,832.2656,1
UA,ORD,MCO,1144.812247,1502.709678,1020.461467,1
WN,MSY,MCO,1552.642463,1830.521986,976.935502,1
AA,ATL,ORD,1412.386468,1534.207037,595.781601,1
EV,MSY,ORD,1136.98511,1320.570059,441.456353,1
EV,ORD,ATL,1824.528277,2027.210699,137.280672,1
EV,CLT,ATL,1023.481566,1130.292639,284.952583,1
B6,EWR,BOS,2117.571779,7.934408,1104.471708,1
MQ,ATL,ORD,1570.256877,1705.266454,116.98137,1
WN,PHX,MCO,1832.065005,2324.205964,1612.185951,1
MQ,CLT,DFW,1331.269605,1514.23995,921.548755,1
UA,IAD,SMF,1750.427816,2037.251719,2376.459531,1
DL,ATL,LAX,2006.681282,2137.943713,1212.967765,1
AA,LAX,DFW,147.252113,696.675472,1254.905257,1
UA,IAH,ORD,716.823923,980.236432,894.367667,1
B6,EWR,SEA,1915.71139,2215.10101,2470.63294,1
EV,CLT,FLL,1709.655624,1828.733947,633.754752,1
WN,SMF,ATL,1325.451113,1424.67291,368.113343,1
WN,PHX,LGA,1518.30162,1923.178923,1427.722246,1
WN,ATL,ATL,1253.662511,1412.269227,437.08451,1
WN,PHX,DEN,1327.14387,1511.086865,571.422412,1
MQ,ATL,DFW,1431.817811,1543.880692,762.974874,1
DL,DEN,RIC,2349.089389,177.892636,451.951984,1
WN,SFO,LAX,1438.744573,1609.669342,334.675901,1
WN,EWR,MSY,1926.681414,2130.047669,1140.703439,1
WN,DEN,MSY,1773.584609,2330.332197,1470.213422,1
AA,ORD,DFW,1623.213411,1817.595788,1219.938819,1
B6,FLL,MCO,1518.860109,1846,1067.763798,1
DL,ATL,PDX,2255.266379,2326.03895,526.058065,1
DL,ATL,CLT,739.803209,822.160881,198.939122,1
AA,ORD,DFW,1608.644815,1816.804803,1227.799678,1
UA,AUS,DEN,1721.7595,1824.654697,1579.524535,1
DL,ATL,PHX,2042.79973,2241.840187,1965.008205,1
WN,DAL,DAL,1639.596519,1729.935636,237.766632,1
WN,DEN,BOS,1939.5868,2285.489533,891.53025,1
AA,LAS,SLC,2043.626552,31.996001,1598,1
UA,LAX,MSY,990.278317,1551.653413,1719.559436,1
UA,EWR,FLL,1501.534691,1753.076784,990.402342,1
EV,ATL,ATL,1918.062135,2027,310.826637,1
DL,DEN,SEA,2031.542709,2248.459288,1024,1
EV,DFW,BOS,934.231719,1043.065369,351.587331,1
WN,ATL,ORD,1939.885984,2142.598096,685.744511,1
OO,IAH,DFW,1532.801934,1619.165609,227.864902,1
WN,DEN,SEA,2014.909126,2190.8649,1028.498358,1
WN,IND,PDX,1575.680689,1716.658886,475.640339,1
B6,IAH,BOS,1906.190199,2318.625167,1596.2426,1
DL,ATL,SAN,1807.990923,2038.435326,2181.716902,1
MQ,DFW,LGA,1099.794743,1236.016535,769.952446,1
US,LAS,LAX,1015.270728,1119.966107,236,1
WN,DEN,DFW,2131.109463,2286.94896,816.84922,1
WN,ATL,PHX,1905.116071,2023.562593,379.825667,1
EV,AUS,IAH,1823.094598,1910.699518,162.727379,1
WN,DFW,CLT,1540.242065,1704.432289,418.319643,1
UA,DEN,MHT,2051.648817,16.418858,857.58126,1
UA,EWR,SEA,1939.750039,2248.243159,2554.149984,1
DL,ORD,CLT,1735.022989,1919.277741,514.47463,1
EV,ORD,ATL,1022.640336,1334.091445,870.414554,1
EV,EWR,ORD,1841.147809,2009.993096,767.790951,1
MQ,ORD,SEA,1797.271802,?,554.750722,1
EV,EWR,BOS,1737.490379,1931.457303,245.77476,1
AA,DEN,DFW,1531.167358,2052.211745,1642.586404,1
WN,PVD,MCO,1441.567451,1747.653704,1089.602212,1
DL,DEN,DFW,1834.303869,2113.32245,711.404187,1
EV,IAD,ATL,1235.67047,1382.903793,223.600314,1
AA,ORD,ATL,631.693085,904.287829,859.224579,1
EV,LAX,SJC,1720.154516,1825.886684,314.305578,1
MQ,MCO,DFW,1628.051869,1817.443234,877.697187,1
WN,MCI,MCO,1824.546876,2201.59136,998.52277,1
WN,DEN,SAN,1920.513848,2038.537751,830.654095,1
OO,LAX,ATL,1050.493025,1155.414037,89,1
WN,IAH,LGA,1858.712023,2269.582759,1390.796123,1
B6,ORD,CLE,1905.417163,2123.770113,337.524784,1
WN,DAL,SFO,1414.867944,1539.568666,431.074714,1
WN,DEN,SLC,2042.130092,2311.124046,480.429033,1
AA,DFW,SFO,1051.234733,1228.18455,1490.59837,1
EV,ORD,DFW,1332.607116,1622.78813,657.608438,1
AA,PHL,IAH,1739.696993,2031,1321.481726,1
UA,IAD,SMF,1742.833648,1989.458878,2354.446568,1
WN,MSY,SEA,1828.448754,2139,989.365942,1
UA,STL,DEN,1821.593425,2101.54485,1613.62871,1
EV,ORD,CLE,1239.417776,1443.513484,321.909001,1
DL,ATL,ATL,1254.072781,1427.504057,402.305129,1
UA,ORD,DEN,1131.011567,1475.545287,999.815285,1
AA,ORD,DFW,1111.453382,1319.562351,834.70092,1
WN,PHX,DEN,1322.828714,1528.737034,595.825322,1
EV,ORD,GRB,1345.884605,1430.522383,169.912366,1
EV,IAH,DFW,1437.095341,1725.008589,853.593004,1
EV,ORD,GRB,1325.062537,1418.923645,123.25972,1
WN,SEA,OAK,1733.301167,1929.391077,655.369065,1
UA,PVD,ATL,1021.020922,1140.764872,324.320081,1
WN,DFW,MCO,1928.002933,2141.342841,842.786884,1
WN,MCI,EWR,1613.066546,1904.268544,719,1
MQ,BOS,LGA,2022.805719,2126.366009,159.586269,1
UA,ORD,SEA,1228.954203,?,276.869563,1
UA,IAH,DCA,1354.430175,1739.691412,1188.704004,1
UA,LAX,SFO,1652.72301,2094.051786,2575.085119,1
WN,PHX,ATL,1407.438871,1507.79904,278.70417,1
DL,MCO,JFK,2040.897476,2331.064806,950.218911,1
WN,ATL,RIC,1721.375088,1811.360533,464.973352,1
WN,SMF,SFO,1319.68923,1445.388667,407.77507,1
DL,ATL,CLT,745.338423,848.259286,248.028094,1
AA,MCI,MCO,1840.258453,2206.308184,1073.00735,1
EV,IAH,DFW,1442.082524,1544.314908,190.037577,1
OO,ATL,ICT,1906.375206,2045.094696,584.541555,1
AA,OGG,HNL,1189.851837,1669.058917,3148.13576,1
AA,DEN,DFW,1801.320467,2037.456496,946.453437,1
DL,ATL,SEA,1412.443874,1551.428146,1744.617643,1
EV,ATL,EWR,1830.106936,2014.664673,602.23825,1
EV,ORD,HRL,916.454577,1010.186574,298.91031,1
EV,ORD,LIT,927.466772,1127.239991,552,1
AA,JFK,DFW,1609.89901,1726.518655,256.003442,1
B6,PHX,SEA,1344.577033,1618.74816,1020.046803,1
OO,ORD,PHX,1724.054062,1766.524749,105.997022,1
MQ,DFW,FLL,1014.997983,1227.120405,685.493327,1
OO,ORD,SLC,1114.125466,1324.711601,521.596138,1
WN,IND,IAH,1576.012896,1645.897926,446.254098,1
EV,LGA,ATL,887.391027,1120.674524,761.757558,1
UA,ORD,MCO,1127.607495,1425.90833,1000.747873,1
EV,PHX,ATL,728.008776,1016.509526,605.083347,1
EV,ATL,ATL,1547.993007,1823.42847,672.959766,1
DL,EWR,CLE,1607.444577,1812.331375,402.703958,1
B6,CLT,FLL,1711.660684,1901.719142,634.073513,1
WN,ORD,MCO,2038.487719,2305.18997,550.312618,1
B6,ATL,JFK,1944.445955,2108.988637,255.373076,1
AA,DFW,ORD,1189.145869,1268.105348,1231.142111,1
DL,JFK,SJU,908.966411,1332.984103,1598,1
UA,CLE,MCO,1948.30406,2208.918939,900.169431,1
AA,BOS,DFW,902.729177,1246.144067,1116.512766,1
EV,PHX,ATL,1142.794632,1334.8462,311.001737,1
WN,ORD,BHM,2046.821971,2221,582.954354,1
WN,ATL,MSP,2123.157749,2229.710152,316.690896,1
UA,DEN,IAH,1533.597017,1823.982058,862.053721,1
DL,LAX,JFK,740.972431,1651.19222,2422,1
EV,IND,BWI,1111.759225,1238.812862,495.590044,1
EV,ORD,ATL,1346.065874,1555.47468,484.620626,1
WN,MCO,FLL,1100.574656,1237.608773,1040.237742,1
AA,DFW,ATL,1918.351302,2240.848665,933.220808,1
AA,PBI,ORD,1527.92367,1748.766183,1144,1
WN,PHX,BOS,2031.781451,2325.025309,866.334232,1
MQ,ORD,HRL,930.798643,1030.26148,273.632026,1
WN,CLT,ATL,1740.667921,1908.636932,445.315442,1
DL,ATL,DTW,1808.17736,1946.292194,460.575051,1
MQ,ORD,BOS,1015.552705,1087.360017,105.2245,1
OO,PVD,DCA,1224.331463,1519.739177,603.498539,1
WN,SFO,SEA,2109.298993,2221.487314,677.089231,1
AA,RIC,DFW,1329.887959,1601.330284,1129.653236,1
WN,PHX,ATL,1420.162361,1526.228194,275.96685,1
EV,ALB,DEN,1813.371488,1936.081614,707.870713,1
EV,IAH,DFW,1446.333389,1700.932167,834.787145,1
OO,IAH,ATL,1418.931889,1533.208615,373.408721,1
WN,SFO,SAN,2125.034769,2250.072199,425.286002,1
EV,ATL,ORD,2007.285716,2149.761263,686.414567,1
AA,ATL,LAS,1801.457553,1875.577337,230.007546,1
UA,PHX,SEA,1329.264148,1625.108933,986.211213,1
EV,ORD,DFW,1326.684682,1623.184265,662.368737,1
US,ATL,PHX,2126.469692,2320.326924,1969.94379,1
WN,ATL,ATL,1921.619696,1974.576068,527.536589,1
B6,MCO,MCO,2231.386459,4.120255,953.581809,1
WN,TUS,OMA,1856.381094,2020.915883,435.714391,1
UA,IAH,EWR,1246.068946,1731.473314,1381.659529,1
B6,MSY,SEA,1840.379546,2139.653901,988.437913,1
AA,IAH,ORD,730.920273,898.843566,925.094873,1
WN,BHM,CLT,1942.908246,2133.34684,567.530933,1
OO,DFW,SAN,1123.883706,1219.463309,109.162382,1
AA,SMF,IAH,627.495032,1145.30451,1483.474901,1
B6,IAD,DFW,993.760691,1204.386656,1198.522886,1
WN,SEA,OAK,1713.281062,1915.029877,684.441803,1
AA,DFW,ORD,2044.794348,2121.26771,190,1
EV,LAX,SJC,1712.642739,1816.832688,302.185069,1
EV,LAX,ATL,1037.011567,1125.527676,92.119337,1
UA,DFW,MCO,1021.257076,1335.406135,937.945088,1
MQ,DFW,FLL,1033.561058,1233.999417,653.149966,1
WN,PHX,MCO,2109.651429,2346.413605,613.370335,1
WN,PHX,DFW,1324.559896,1451.34866,337.187436,1
EV,CLE,BOS,2145.552002,2330.436298,425.659702,1
WN,SFO,SAN,2137.818724,2247.318866,415.500011,1
WN,DFW,BUR,1822.192795,1937.032662,329.858666,1
AA,PHX,DFW,1036.101229,1152.264905,236.500668,1
EV,ORD,DFW,1827.594961,1904.916223,162.76417,1
EV,DEN,LGA,1043.34013,1334.499086,766.004187,1
WN,IAH,MSY,1685.052957,1732.291885,305.292203,1
WN,HOU,LAX,1951.79539,2066.263224,1388.695669,1
WN,SLC,PDX,1808.514542,1938.945659,541.542147,1
WN,PHX,OAK,2326.076044,42.774459,356.511611,1
WN,DEN,SLC,2205.990224,2335.842565,420.06177,1
WN,ORD,SAN,2248.604111,2354.313334,235.508847,1
WN,DEN,BOS,1830.635206,28.116434,1836.819068,1
WN,CLE,DFW,1513.245041,1625.19328,398.945553,1
WN,DFW,DAL,1639.142359,1729.581448,237,1
AA,LAS,DFW,1673.96896,2154.639001,1442.858636,1
MQ,DFW,DFW,935.139842,1207.892203,772.459149,1
OO,CLT,SFO,949.968422,1131.761954,218.516898,1
EV,DFW,ATL,1540.630892,1706,417.463735,1
UA,ORD,SEA,1752.945213,?,584.211022,1
WN,PHX,BOS,1927.640645,2326.847277,837.755838,1
WN,MCO,DFW,1295.102047,1531.55042,1002.620247,1
OO,SMF,DFW,1239.691517,1334.449308,104.067176,1
UA,SFO,ORD,1625.004802,2189.919618,1829.302076,1
EV,DTW,MEM,2036.878966,2213.214538,501.786174,1
WN,LAS,IND,1940.991618,115.420356,1569.02665,1
WN,PHX,PHX,1942.346255,2109.044942,351.647398,1
WN,SMF,LAX,1441.74521,1622.538613,407.56112,1
EV,ATL,SFO,1727.540753,1788.721904,566.373269,1
DL,EWR,BOS,2321.841639,9.114142,188.214507,1
WN,ATL,LGA,1714.278118,1918.578265,745.931517,1
EV,ATL,CLT,2037.798298,2206,494.238564,1
AA,JFK,DFW,1620.9195,1731.788643,247.829374,1
WN,LAS,RIC,1356.874307,1447.85717,252.0965,1
DL,PHX,BOS,813.038879,1044.873779,1188.640457,1
DL,DEN,SEA,2020.577755,2222.475216,980.710156,1
AA,ORD,MCO,1148.819963,1412.861883,1071.598709,1
WN,IAH,MCO,1140.133253,1423.505126,945.922965,1
AA,SRQ,LGA,1637.297282,1966.862276,1135.454524,1
AA,SLC,DFW,2179.799903,2313.653258,187.41648,1
UA,PHX,RSW,1433.045899,1825.945072,1073.441073,1
EV,CLT,ORD,1030.553305,1141.300319,295.00271,1
WN,ATL,PHX,1908.446189,2030.876557,372.546248,1
EV,IND,ORD,1531.21431,1552.072105,177.999898,1
OO,EWR,SFO,920.876276,1034.611296,235.593317,1
EV,EWR,SFO,1504.389674,1726.015393,444.186342,1
WN,ORD,PHX,1526.779801,1631.979487,330.851331,1
WN,MDW,EWR,1434,1728.54266,715.673718,1
OO,SMF,LAS,1437.228378,1553.711687,397,1
EV,ATL,ORD,1421.757023,1503.623003,106.6282,1
DL,ATL,CLT,1931,2038.640119,250.134867,1
WN,PHX,MDW,1288.095734,1336.548911,600.921055,1
EV,ATL,DFW,1348.220305,1434.021071,451.889729,1
DL,BNA,ATL,1659.178808,1811.985266,197.307231,1
WN,SLC,SLC,1119.928962,1252.108134,393.66348,1
EV,ORD,ATL,1840.191066,2005.131759,205.365272,1
B6,DFW,FLL,1044.348766,1229.428562,672.390528,1
AA,IAH,LGA,1193.522223,1684.193363,1429.687348,1
WN,JFK,ROC,1623.233928,1743.550058,260.96131,1
AA,EWR,AUS,808.897993,944.54689,1478.769371,1
AA,DFW,CLT,1825.883448,2209.654508,946.465238,1
DL,ATL,DEN,1927.311785,2032.5838,530.433843,1
DL,CLT,ATL,1842.081594,2009.550789,214.335801,1
EV,ORD,SLC,1311.910605,1547.793167,489.532977,1
WN,PHX,PDX,1819.880813,1952.9486,527.972815,1
EV,ORD,ATL,1315.707996,1554.430765,641.25187,1
F9,DCA,DEN,1949.949968,2198.782703,1484.789489,1
DL,ATL,ATL,1818.841301,2015.458456,529.378737,1
DL,CLT,ATL,1543.227953,1707.73112,447.403495,1
WN,DFW,ICT,2250.297887,18.602878,299.809817,1
EV,CVG,ORD,2024.544169,2043.867323,289.543276,1
EV,CLT,DFW,1738.941012,1926.050845,466.202256,1
AA,MSP,DFW,1364.882271,1936.167031,871.308221,1
AA,ORD,DFW,1615.554165,1812.084681,1232.366884,1
WN,ATL,LAS,1843,2020.192469,412.001613,1
OO,DFW,PHX,1686.12106,1757.531174,117.355728,1
AA,DFW,ORD,1431.239398,1640.561047,893.417235,1
WN,ATL,LGA,1352.115917,1554.463656,782.351541,1
AA,EWR,LAS,1011.048995,1232.251688,2233.449625,1
EV,CLE,BOS,2157.408461,2316.141416,419.129176,1
MQ,ATL,ATL,1909.914904,2120.508293,620.891311,1
MQ,BUF,DFW,1556.424182,1701.781695,282.888628,1
EV,ATL,DFW,1843.445673,2009.5543,605.210403,1
UA,ORD,LAX,1701.746885,1813.228938,1744.696347,1
AA,DFW,FLL,1928.114515,2241.453865,915.758325,1
AA,SMF,DFW,616.056104,1140.796094,1311.715689,1
EV,EWR,CLE,1850.48724,2007.573058,498.646054,1
WN,IAH,DFW,1529.2706,1612.48073,227.295369,1
WN,ATL,ORD,2126.514284,2132.090844,326.693264,1
WN,IAH,RIC,1009.227146,1232.990105,371.52008,1
AA,ATL,LAS,877.975853,1112.663907,2164.990349,1
WN,SLC,SFO,821.770391,943.374,390.235677,1
WN,BNA,DFW,1805.664455,2034.290015,626.5481,1
AA,ORD,HNL,1210.003685,1629.247757,4071.933083,1
WN,PHX,PHX,1951.436664,2110.639962,378.078285,1
WN,SJC,ORD,1819.020975,1928.871235,330.513365,1
WN,IAH,LAS,1408.232953,1538.239869,414.43996,1
EV,ORD,PHX,1410.279257,1654.745446,623.303349,1
UA,DEN,ORD,1745.570834,2119.098887,893.746328,1
EV,MEM,ATL,1054.998337,1236.543265,521.666699,1
WN,MSY,PHX,1746.581698,1851.548207,285.617882,1
WN,ONT,MSP,2123.237877,2232.770257,346.663653,1
WN,SAN,LAS,1652.293839,1751.374245,246.080406,1
EV,MEM,RIC,1027.898463,1228.763485,484.373305,1
AA,DFW,ORD,1807.432535,1920.302504,1201.709751,1
UA,IAH,IAH,732.631501,1117.930827,943.834113,1
DL,ORD,LAS,1813.7849,2005.142091,367.879142,1
DL,ATL,ATL,1264.611,1427.351396,194.112564,1
WN,ATL,BWI,2235.385217,2337.754905,417.844599,1
UA,ORD,LAX,2024.73718,2229.274186,1712.623843,1
WN,DEN,BNA,889.319921,1020.316962,848.726244,1
WN,SMF,ORD,1314.586792,1432.223721,363.865937,1
DL,ATL,DFW,1925.688817,2031.049891,248.587891,1
EV,EWR,LBB,2111.406933,2222.06139,283.824501,1
WN,PVD,ATL,1020.30413,1140.761592,322.848648,1
DL,SFO,ORD,764.199641,1378.698247,1773.297275,1
WN,PVD,MDW,1054.239923,1217.095462,823.794916,1
UA,ORD,PDX,1817.708999,2036.876734,1727.136388,1
WN,SMF,SAN,1910.881694,2042.666965,466.027015,1
EV,LAX,YUM,1738.617141,1845.862216,246.323041,1
B6,PHX,SEA,1325.436673,1619.490965,1014.68341,1
MQ,CLT,DFW,1214.655965,1351.592935,389.785728,1
UA,MDW,DEN,1697.111352,1904.99692,1476.517346,1
WN,SEA,OAK,1708.221474,1903.072328,674.81199,1
WN,ATL,OKC,1712.555531,1763.399201,188.114596,1
AA,MCI,MCO,1754.538865,2125.572625,1052.976894,1
AA,MIA,DFW,2092.586183,2342.103641,1076.755343,1
DL,ATL,FLL,712.424125,939.42513,562.225782,1
AA,DEN,ORD,1919.726462,2008.266322,619.881412,1
WN,DAL,EWR,1279.165588,1358.740457,218.363301,1
EV,EWR,LAX,2153.168749,2235.002712,288.046131,1
WN,MCI,MDW,1744.882216,1830.899721,403.155787,1
WN,LAS,PHX,1350.986091,1444.05071,238.959162,1
EV,ORD,JFK,1443.150792,1609.382397,215.474436,1
MQ,ORD,DAL,1916.205738,1955.185077,115.182417,1
OO,ORD,LAX,1513.247838,1603.859574,112.77037,1
UA,MCO,DFW,1203.926826,1328.084223,966.866286,1
AS,ATL,DEN,1352.67193,1448.228071,627.576445,1
AA,EWR,LAX,1937.439233,2195.542224,1171.697019,1
AA,PHX,SEA,1956.817769,2246.139986,1214.396131,1
MQ,PHX,DFW,1534.584875,1702.84279,328.482642,1
DL,JFK,LAX,1643.002298,1951.930004,2358.923388,1
WN,LGA,DFW,1672.748978,1846.498148,947.906677,1
WN,SJC,DFW,1803.358546,1919.058747,338.530074,1
B6,EWR,MSP,2224.61246,37.416712,1010.79831,1
OO,PHX,SFO,1321.934535,1452.013317,337,1
DL,JFK,LAX,1641.294986,1921.421387,2492.188565,1
AA,MIA,ORD,1752.291741,2003.143461,1293.785619,1
UA,LAX,ORD,1106.407249,1691.418571,1802.483039,1
WN,PHX,LAX,1721.136803,1861.003263,349.396612,1
DL,MDW,ATL,1834.306107,2115.920701,752.926507,1
UA,IAH,SAT,2127.982961,18.364301,770.917873,1
WN,EWR,ATL,1748.24659,2003.604195,682.345315,1
WN,IAH,MCO,1132.903389,1416.909262,962.491128,1
WN,SEA,DFW,1622.030361,1847.621707,952.905385,1
WN,PHX,DFW,845.638069,1029.730901,647.495626,1
AA,DFW,IAH,1837.975071,2148.339591,929.933238,1
EV,ATL,LGA,1343.925898,1552.934616,714.372191,1
DL,EWR,LAX,1743.349178,2022.742965,1883.471056,1
WN,BNA,LGA,1643.233351,1849.280561,560.271902,1
EV,EWR,MCO,1647.679157,1827.934009,385.92109,1
MQ,IND,DFW,1244.280822,1524.780896,672.679023,1
WN,PHX,MCO,1435.204552,1744.591236,1078.241306,1
UA,EWR,BQN,2161.964746,45.443384,1587.14537,1
WN,ATL,ATL,1921.026496,2108.903925,583.714222,1
DL,SFO,JFK,895.408607,1729.227904,2501.220441,1
EV,ATL,BOS,1429.890987,1518.472238,190.914046,1
EV,ATL,LGA,1309.452426,1516.747385,762,1
WN,PHX,PHX,2024.78108,2206.249749,614.507595,1
WN,ORD,DFW,1724.333292,2008.251051,837.474206,1
WN,PHX,BWI,1044.22167,1147.345291,365.675484,1
WN,ATL,FLL,1705,1753.819566,201.404231,1
WN,DEN,BOS,2313.926867,88.451745,918.89435,1
EV,LAX,SJC,1721.483439,1820,309.750636,1
WN,ATL,PHL,2129.048388,2330.94628,663.731063,1
WN,SMF,LAS,1521.484539,1539.212248,381.828237,1
WN,SAT,DAL,1811.426875,1912.641991,239.865058,1
UA,LAX,IAD,1079.083899,1818.143114,2162.971759,1
WN,CLT,SEA,1238.666358,1413.107139,607.816084,1
UA,ORD,BOS,2159,108.002592,888.86326,1
YV,CLT,AUS,1816.923776,2003.126501,1023.701277,1
EV,DEN,DFW,1439.597725,1713.20174,557.434452,1
MQ,ORD,DFW,1323.383191,1620.77803,683.082698,1
EV,DFW,PHX,1931.046193,2042.990993,392.081279,1
MQ,ATL,LGA,1105.384337,1243.989513,769.401254,1
EV,ATL,ORD,1618.059064,1713.135447,596.793082,1
MQ,ATL,DFW,1819.235461,2024.874118,671.307443,1
AA,LAS,ATL,1532.373898,2287.198364,2143.582468,1
WN,RIC,DFW,1945.800243,2106.307053,478.353261,1
B6,JFK,PHX,31.539579,405.35751,1645.055308,1
UA,ORD,AUS,716.014611,945.080526,1567.278569,1
AA,MCO,JFK,2141.786458,34.757779,939.733903,1
EV,EWR,PHL,2128.597908,2233.138842,293.921005,1
EV,EWR,SEA,1362.545924,1634.157163,704.907437,1
EV,LGA,AUS,2135.132958,2357.806578,503.198,1
AA,LAS,ATL,1520.700313,2260.762164,2251.407964,1
AA,DEN,ORD,1276.159455,1840.954263,1542.235447,1
DL,ATL,ATL,25.444566,229.94603,608.508895,1
WN,LGA,AUS,2109.581565,2325.814303,502.690122,1
AA,MIA,ORD,1713.521849,2007.84538,1194.931061,1
US,CLT,FLL,2232.994757,40.354788,625.344274,1
EV,ORD,ATL,1440.380179,1739.334537,762.423158,1
B6,SLC,ORD,1736.716974,2006.226813,992.964942,1
EV,EWR,DFW,942.650197,1142.973089,654.177716,1
MQ,ATL,MCO,1647.550601,1844.077021,408.418549,1
AA,ORD,DFW,1721.326512,1945.348821,812.299698,1
US,BOS,DFW,1005.671264,1122.99054,209.778421,1
EV,LGA,DFW,853.298362,1139.916401,726.115684,1
EV,IND,BWI,1109.107869,1228.017163,505.326706,1
WN,ATL,DFW,1144.036674,1243.721077,226.290797,1
DL,MCO,IAH,1831.760543,1947.112599,903.385474,1
OO,DFW,MSP,1336.169244,1415.613359,114.969715,1
AA,IAD,LAX,1794.840396,2052.033084,2388.855991,1
WN,BNA,DFW,1638.173168,1841.497055,588.298646,1
AA,EWR,LAS,1019.88065,1216.453553,2313.422195,1
AA,EWR,DFW,1844.906584,2149.297838,680.572463,1
WN,FLL,FLL,1546.639241,1729.596744,854.521254,1
AA,DFW,STL,1738.776018,1915.758578,550,1
EV,IAH,IAH,1528.233011,1650.403096,435.096571,1
EV,ATL,ORD,1139.914796,1244.752902,596.484295,1
EV,ORD,CLT,2122.025708,18.244585,693.35447,1
DL,ATL,ATL,1634.801786,1753.651659,406,1
WN,PHX,ATL,1052.01659,1323.100087,291.501072,1
MQ,EWR,CLE,1621.284557,1821.69569,402.322663,1
EV,DFW,ORD,1624.660297,1716.104497,144.605787,1
WN,ATL,ORD,929.751464,1009.703803,497.586939,1
MQ,DFW,JLN,1547.590154,1652.206424,294.835463,1
DL,DCA,DEN,2012.200804,2217.765377,1465.161623,1
B6,JFK,SFO,9.436057,115.547361,409.253868,1
WN,DFW,DFW,880.984279,1054.869032,979.572677,1
WN,DFW,PHX,1239.081095,1428.356634,1001.448231,1
WN,AUS,DFW,1816,1920.431057,160.056084,1
AA,MIA,LAX,1246.305721,1528.007951,2352.692023,1
AA,PHX,ORD,1241.309837,1711.157432,1482.707238,1
OO,LAX,ORD,1137.150096,1186.950803,140.902526,1
OO,MCI,DEN,1437.048177,1525.87154,534.940618,1
UA,ORD,LAX,1769.965472,2030.779366,1733.218238,1
OO,MSY,ATL,1842.75881,2030.839415,455.844654,1
AA,RIC,DFW,1940.148284,2128.18218,471.930671,1
AA,DFW,CLT,2004.726728,2143.011279,534.474818,1
WN,MDW,EWR,1434,1734.398773,716.238247,1
OO,SLC,LAX,2234.217974,2306.104245,83.625667,1
AA,ATL,MCI,1742.286348,1892.096731,711.024377,1
UA,MCO,DEN,1815.898492,2021.532196,1602.805675,1
WN,ATL,ATL,2132.777678,2321.269633,577,1
WN,ATL,OKC,1737.039437,1750.79099,193.621646,1
WN,TUS,OMA,1856.051301,2021.200609,482.024964,1
WN,PHL,MCO,1647.341982,1910.156249,859.045993,1
WN,PHX,OAK,1136.497732,1233.036047,332.648579,1
EV,MEM,RIC,1053.016285,1233.774904,500.508447,1
WN,ORD,LAX,2166.740794,2342.30831,888,1
WN,PHX,BOS,1778.259989,2344.150057,1668.518506,1
OO,ATL,LAX,918.645667,1011.58138,221.193861,1
EV,ATL,ATL,1134.257131,1252.513983,263.018852,1
AA,MSP,SEA,2105.540955,2305.348777,1624.242293,1
US,DFW,CLT,1836.286239,2202.376715,935.794377,1
DL,ATL,ORD,1942.887028,2046.59506,235.648463,1
UA,EWR,TPA,1314.728396,1626,946.670593,1
DL,ATL,DCA,2231.811001,16.306169,549.368841,1
EV,ATL,ORD,1327.348634,1382.763683,115.193072,1
EV,EWR,ATL,1641.747901,1823.214656,427.465813,1
B6,SLC,ORD,1726.503584,2010.865824,951.769273,1
AA,IAH,DEN,1424.660899,1514.672454,619.240868,1
UA,FLL,IAH,1903.259952,2058.380644,977.691349,1
WN,LAX,PHX,2149.294556,2306.550595,362.838599,1
MQ,CLE,ORD,1636.54043,1649.553551,314.858836,1
AA,LAX,DFW,297.029767,658.272952,1192.580136,1
OO,CLT,ATL,1349.116179,1532.119614,509.339461,1
OO,DFW,LAX,2231.280372,2324.015527,112.853839,1
DL,LAX,LAS,2131.021503,2241.795804,276.813764,1
UA,SFO,MCO,1040.483309,1849.572464,2454.052273,1
WN,PHX,MSP,1623.654989,2085.042906,1295.508244,1
AA,LAX,DFW,143.5354,627.433684,1235,1
MQ,ORD,MCO,944.139439,1166.015279,489.656858,1
DL,DEN,SEA,2015.459204,2230.045695,981.000103,1
EV,DFW,CLE,2223.537205,2318.724267,115.710879,1
WN,SLC,ORD,2020.71001,2138.131882,683.349269,1
DL,EWR,LAX,1821.818268,2038.744519,2065.478318,1
WN,DAL,OMA,2121.646562,2241.37284,411.831639,1
AA,DFW,DFW,1902.179693,2023.307091,202.955027,1
